"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","exp","ecrPosition","sdRank","risk"
"Brandon Coleman","WR","NO",2550328,1992-06-22,5.9625,5.9625,5.9625,,48,0.0562499999999995,0,1,79.4,8.2,6.184400183473
"Brandon LaFell","WR","NE",497302,1986-11-04,5.825,5.825,5.825,,52,0.0499999999999998,0,5,,,
"Brandon Marshall","WR","NYJ",2495893,1984-03-23,0,0,0,,86,0,0,9,,,
"Brandon McManus","K","DEN",2541556,1991-07-25,7.9,7.9,7.9,,11,0.600000000000001,0,1,25.2,4.6,6.65034511372416
"Brandon Myers","TE","TB",89766,1985-09-04,0,0,0,,41,0,0,6,,,
"Brandon Tate","WR","CIN",81306,1987-10-05,0.6,0.6,0.6,,82,0.25,0,6,,,
"Brandon Weeden","QB","HOU",2532970,1983-10-14,0,0,0,,23,0,0,3,,,
"Brandon Williams","TE","MIA",2539645,1987-10-12,0,0,0,,41,0,0,3,,,
"Brent Celek","TE","PHI",2507218,1985-01-25,1.1125,1.1125,1.1125,,36,0.425,0,8,55.8,12.1,8.59343515241359
"Brenton Bersin","WR","CAR",2535966,1990-05-09,0,0,0,,86,0,0,2,118.2,5.8,4.88372776901014
"Breshad Perriman","WR","BAL",2552597,1993-09-10,0,0,0,,86,0,0,0,117.9,13.5,9.05671843207848
"Brett Hundley","QB","GB",2552588,1993-06-15,10.31,10.31,10.31,,17,0.445,0,0,23.5,2.4,3.93625559027213
"Brian Hoyer","QB","HOU",81294,1985-10-31,0,0,0,,23,0,0,6,,,
"Brian Parker","TE","KC",2553840,1992-05-30,0,0,0,,41,,0,0,,,
"Brian Quick","WR","STL",2532933,1989-06-05,0,0,0,,86,0,0,3,,,
"Brice Butler","WR","DAL",2541388,1990-01-29,4.525,4.525,4.525,,63,0.25,0,2,95.2,7,5.53406397624157
"Brittan Golden","WR","ARI",2535988,1988-07-20,0.8125,0.8125,0.8125,,80,0.1125,0,3,,,
"Brock Osweiler","QB","DEN",2533436,1990-11-22,8.98,8.98,8.98,,20,0.960000000000001,0,3,,,
"Broncos","DST","DEN",100009,,11.75,11.75,11.75,,2,0.25,1,45,12,3.7,5.36265049186153
"Browns","DST","CLE",100007,,5.45,5.45,5.45,,20,0.3,0,45,22.8,5.7,9.21118632386145
"Bruce Ellington","WR","SF",2543646,1991-08-22,5.8125,5.8125,5.8125,,53,0.0875000000000004,0,1,,,
"Bryan Walters","WR","JAC",2528181,1987-11-04,0,0,0,,86,0,0,5,,,
"Bryce Petty","QB","NYJ",2552369,1991-05-31,0,0,0,,23,0,0,0,,,
"Buccaneers","DST","TB",100031,,5.05,5.05,5.05,,22,0.249999999999999,0,45,22.2,4.5,6.9020648246615
"C.J. Anderson","RB","DEN",2540269,1991-02-10,7.005,7.005,7.005,,26,0.69125,0,2,33.5,4.2,4.0142305874811
"C.J. Fiedorowicz","TE","HOU",2543721,1991-10-22,6.875,6.875,6.875,,10,0.45625,0,1,30.6,3.2,3.92288782032437
"C.J. Spiller","RB","NO",497204,1987-08-15,0,0,0,,49,0,0,5,,,
"C.J. Uzomah","TE","CIN",2552559,1993-01-14,1.9375,1.9375,1.9375,,34,0.81875,0,0,64,5.6,5.18236125819112
"Cairo Santos","K","KC",2550636,1991-11-21,0,0,0,,20,,0,1,,,
"Caleb Sturgis","K","PHI",2539637,1989-08-09,0,0,0,,20,0,0,2,,,
"Calvin Johnson","WR","DET",2495647,1985-09-29,0,0,0,,86,0,0,8,,,
"Cam Newton","QB","CAR",2495455,1989-05-11,0,0,0,,23,0,0,4,12.1,3,5.10735035327529
"Cameron Artis-Payne","RB","CAR",2552375,1990-06-23,0,0,0,,49,0,0,0,91.9,11.4,8.02588350103629
"Cameron Brate","TE","TB",2550656,1991-07-03,7.225,7.225,7.225,,9,0.46875,0,1,9.7,2.9,3.76545364059102
"Cameron Meredith","WR","CHI",2553568,1992-09-21,0,0,0,,86,0,0,0,,,
"Cardinals","DST","ARI",100026,,7.65,7.65,7.65,,8,0.300000000000001,0,45,15.8,2.9,3.82323615906156
"Carlos Hyde","RB","SF",2543743,1991-09-20,0,0,0,,49,0,0,1,15.3,3.3,3.5127739732867
"Carson Palmer","QB","ARI",2505245,1979-12-27,0,0,0,,23,0,0,12,,,
"Case Keenum","QB","STL",2532888,1988-02-12,11.5,11.5,11.5,,14,0.614999999999998,0,3,,,
"Cecil Shorts","WR","HOU",2495341,1987-12-22,0,0,0,,86,0,0,4,,,
"Cedric Peerman","RB","CIN",79629,1986-10-10,0,0,0,,49,0,0,6,,,
"Chad Henne","QB","JAC",252,1985-07-02,0,0,0,,23,0,0,7,,,
"Chandler Catanzaro","K","ARI",2550325,1991-02-26,0,0,0,,20,0,0,1,,,
"Charcandrick West","RB","KC",2550268,1991-06-02,2.7375,2.7375,2.7375,,40,0.0962499999999999,0,1,70.4,6.8,5.46288302848714
"Charles Clay","TE","BUF",2495139,1989-02-13,6.2,6.2,6.2,,12,0.0874999999999995,0,4,15.7,2.3,3.45058528112434
"Charles Johnson","WR","MIN",2541147,1989-02-27,0,0,0,,86,0,0,2,,,
"Charles Sims","RB","TB",2543770,1990-09-19,3.855,3.855,3.855,,35,0.18625,0,1,68.7,8,6.131491847413
"Chase Daniel","QB","KC",81284,1986-10-07,0,0,0,,23,0,0,6,,,
"Chiefs","DST","KC",100016,,11.35,11.35,11.35,,4,0.475000000000001,0,45,24.4,5.3,8.44147915746146
"Chris Boswell","K","PIT",2550545,1989-12-16,9.3,9.3,9.3,,4,0.550000000000001,0,1,10.3,2.7,3.26044704229075
"Chris Conley","WR","KC",2552652,1992-10-25,0,0,0,,86,0,0,0,,,
"Chris Gragg","TE","BUF",2539202,1990-06-30,0,0,0,,41,0,0,2,,,
"Chris Harper","WR","NE",2553652,1993-12-07,0,0,0,,86,0,0,0,,,
"Chris Hogan","WR","BUF",2530515,1988-10-24,0,0,0,,86,0,0,4,,,
"Chris Ivory","RB","NYJ",2507999,1988-03-22,3.9675,3.9675,3.9675,,34,0.175,0,5,,,
"Chris Johnson","RB","ARI",262,1985-09-23,0,0,0,,49,0,0,7,,,
"Chris Matthews","WR","BAL",2531049,1989-10-06,0,0,0,,86,0,0,1,,,
"Chris Thompson","RB","WAS",2540011,1990-10-20,9.2675,9.2675,9.2675,,10,0.353750000000002,0,2,,,
"Christian Ponder","QB","FA",2495215,1988-02-25,0,0,0,,23,0,0,4,,,
"Christine Michael","RB","SEA",2539322,1990-11-09,0,0,0,,49,0,0,2,,,
"Clark Harris","TE","CIN",2495620,1984-07-10,0,0,0,,41,0,0,8,,,
"Clay Harbor","TE","JAC",497242,1987-07-02,0,0,0,,41,0,0,5,,,
"Clive Walford","TE","OAK",2552397,1991-10-21,0.3625,0.3625,0.3625,,38,0.18125,0,0,52.6,6.6,5.70714185730227
"Cobi Hamilton","WR","FA",2539203,1990-11-13,0,0,0,,86,0,0,2,,,
"Coby Fleener","TE","IND",2532838,1988-09-20,6.025,6.025,6.025,,14,0.43125,0,3,,,
"Cody Latimer","WR","DEN",2543590,1992-10-10,2.825,2.825,2.825,,74,0.225,0,1,93.6,7.2,5.64245334411347
"Cody Parkey","K","PHI",2550380,1992-02-19,6.4,6.4,6.4,,19,6.4,0,1,,,
"Cole Beasley","WR","DAL",2535698,1989-04-26,6.3075,6.3075,6.3075,,41,0.0612500000000002,0,3,82,7,5.53406397624157
"Colin Kaepernick","QB","SF",2495186,1987-11-03,0,0,0,,23,0,0,4,,,
"Colt McCoy","QB","WAS",497123,1986-09-05,0,0,0,,23,0,0,5,,,
"Connor Barth","K","TB",2507463,1986-04-11,0,0,0,,20,0,0,7,,,
"Connor Shaw","QB","CLE",2550252,1991-09-19,0,0,0,,23,0,0,1,,,
"Cooper Helfet","TE","SEA",2536071,1989-06-02,0,0,0,,41,0,0,4,,,
"Cordarrelle Patterson","WR","MIN",2540145,1991-03-17,5.22,5.22,5.22,,59,0.6275,0,2,,,
"Corey Fuller","WR","DET",2540261,1990-06-23,0,0,0,,86,0,0,2,,,
"Corey Grant","RB","JAC",2553650,1991-12-19,0.6075,0.6075,0.6075,,46,0.0499999999999999,0,0,80.8,7.4,5.79718743795007
"Cory Harkey","TE","STL",2533353,1990-06-17,0,0,0,,41,0,0,3,,,
"Cowboys","DST","DAL",100008,,5.8,5.8,5.8,,18,0.325,0,45,12.4,3.4,4.78537011706154
"Crockett Gillmore","TE","BAL",2543794,1991-11-16,0,0,0,,41,0,0,1,,,
"DaRon Brown","WR","KC",2552479,1991-09-21,0,0,0,,86,0,0,0,,,
"Damien Williams","RB","MIA",2550512,1992-04-03,7.855,7.855,7.855,,20,0.0724999999999998,0,1,69.7,8.4,6.35436145372162
"Damiere Byrd","WR","FA",2553499,1993-01-27,0,0,0,,86,0,0,0,,,
"Dan Bailey","K","DAL",2495259,1988-01-26,0,0,0,,20,0,0,4,10,4.3,6.11509804981362
"Dan Carpenter","K","BUF",2507401,1985-11-25,0,0,0,,20,0,0,7,,,
"Dan Orlovsky","QB","DET",2506481,1983-08-18,0,0,0,,23,0,0,10,,,
"Danny Amendola","WR","NE",2649,1985-11-02,7.925,7.925,7.925,,34,0.524999999999999,0,7,50.2,6,4.99211713688204
"Danny Woodhead","RB","SD",4327,1985-01-25,6.5275,6.5275,6.5275,,27,0.535,0,7,,,
"Darius Jennings","WR","CLE",2553896,1992-06-28,0,0,0,,86,0,0,0,,,
"Darrel Young","RB","WAS",2507737,1987-04-08,0,0,0,,49,0,0,6,,,
"Darren Fells","TE","ARI",2540928,1986-04-22,3.65,3.65,3.65,,23,0.425,0,3,,,
"Darren McFadden","RB","DAL",284,1987-08-27,0,0,0,,49,0,0,7,,,
"Darren Sproles","RB","PHI",2506467,1983-06-20,0.6,0.6,0.6,,47,0.3425,0,10,,,
"Darren Waller","TE","BAL",2552408,1992-09-13,0,0,0,,41,0,0,0,,,
"Darrin Reaves","RB","KC",2550596,1993-04-17,0,0,0,,49,0,0,1,,,
"Darrius Heyward-Bey","WR","PIT",80427,1987-02-26,0.0975,0.0975,0.0975,,85,0.0975,0,6,125.5,12.4,8.460576908783
"Daryl Richardson","RB","PIT",2534789,1990-04-12,0,0,0,,49,0,0,3,,,
"Davante Adams","WR","GB",2543495,1992-12-24,7.375,7.375,7.375,,36,0.487500000000001,0,1,16.8,3.9,3.85402877422704
"David Cobb","RB","TEN",2552376,1993-06-03,0,0,0,,49,0,0,0,,,
"David Fales","QB","CHI",2543751,1990-10-04,0,0,0,,23,0,0,1,,,
"David Johnson","RB","ARI",2553435,1991-12-16,0,0,0,,49,0,0,0,,,
"David Johnson","TE","SD",79589,1987-08-26,0,0,0,,41,0,0,6,,,
"DeAndre Carter","WR","NE",2553502,1993-04-10,0,0,0,,86,0,0,0,,,
"DeAndre Hopkins","WR","HOU",2540165,1992-06-06,10.8625,10.8625,10.8625,,11,0.0699999999999985,0,2,2.7,1.3,2.44496699189228
"DeAndre Smelter","WR","SF",2552627,1991-12-03,0,0,0,,86,0,0,0,,,
"DeAngelo Williams","RB","PIT",2495979,1983-04-25,0,0,0,,49,0,0,9,,,
"DeAnthony Thomas","WR","KC",2543638,1993-01-05,4.61,4.61,4.61,,60,0.0412500000000007,0,1,121.4,9.1,6.67215233889657
"DeMarco Murray","RB","PHI",2495207,1988-02-12,9.6975,9.6975,9.6975,,9,0.605,0,4,,,
"DeSean Jackson","WR","WAS",1581,1986-12-01,8.53,8.53,8.53,,26,0.0299999999999994,0,7,,,
"DeVante Parker","WR","MIA",2552409,1993-01-20,10.175,10.175,10.175,,19,0.33375,0,0,45.6,4.6,4.23339156177871
"Delanie Walker","TE","TEN",2495966,1984-08-12,9.5625,9.5625,9.5625,,6,0.706250000000001,0,9,4.4,1.4,2.9782827419243
"Demaryius Thomas","WR","DEN",497328,1987-12-25,10.2875,10.2875,10.2875,,18,0.1875,0,5,29.2,3.5,3.63725003848323
"Demetrius Harris","TE","KC",2541187,1991-07-29,0,0,0,,41,0,0,2,51.6,3.6,4.13280005996883
"Denard Robinson","RB","JAC",2539260,1990-09-22,0,0,0,,49,0,0,2,,,
"Dennis Pitta","TE","BAL",497254,1985-06-29,0,0,0,,41,0,0,5,,,
"Deonte Thompson","WR","CHI",2534436,1989-02-14,5.4375,5.4375,5.4375,,58,0.522499999999999,0,3,,,
"Derek Anderson","QB","CAR",2506546,1983-06-15,0,0,0,,23,0,0,10,,,
"Derek Carr","QB","OAK",2543499,1991-03-28,15.46,15.46,15.46,,5,0.219999999999999,0,1,14.7,3.1,5.30253281377582
"Derek Carrier","TE","WAS",2534241,1990-07-25,0,0,0,,41,0,0,3,,,
"Derrick Coleman","RB","SEA",2534871,1990-10-18,0,0,0,,49,0,0,3,,,
"Devin Funchess","WR","CAR",2552458,1994-05-21,0,0,0,,86,0,0,0,25.2,5,4.45017029752252
"Devin Smith","WR","NYJ",2553434,1992-03-03,0,0,0,,86,0,0,0,,,
"Devin Street","WR","DAL",2543641,1991-03-30,0,0,0,,86,0,0,1,,,
"Devonta Freeman","RB","ATL",2543583,1992-03-15,0,0,0,,49,0,0,1,10.4,2.5,3.06703476066946
"Dexter McCluster","RB","TEN",497190,1988-08-25,0,0,0,,49,0,0,5,,,
"Dez Bryant","WR","DAL",497278,1988-11-04,11.225,11.225,11.225,,8,0.255000000000001,0,5,14.8,3.4,3.58305535454728
"Dezmin Lewis","WR","BUF",2552411,1992-12-05,0,0,0,,86,0,0,0,,,
"Dion Lewis","RB","NE",2495469,1990-09-27,10.1125,10.1125,10.1125,,6,0.345000000000001,0,4,16.1,2.8,3.23418696540092
"Dion Sims","TE","MIA",2540200,1991-02-18,0,0,0,,41,0,0,2,,,
"Dolphins","DST","MIA",100019,,6.25,6.25,6.25,,16,0.4,0,45,31.8,0.9,-0.0252996729383508
"Donte Moncrief","WR","IND",2543614,1993-08-06,0,0,0,,86,0,0,1,,,
"Dontrelle Inman","WR","SD",2530700,1989-01-31,5.9,5.9,5.9,,50,0.0500000000000007,0,2,,,
"Dorial Green-Beckham","WR","TEN",2552491,1993-04-12,0,0,0,,86,0,0,0,,,
"Doug Baldwin","WR","SEA",2530747,1988-09-21,12.325,12.325,12.325,,5,0.487500000000001,0,4,22.8,3.4,3.58305535454728
"Doug Martin","RB","TB",2532899,1989-01-13,8.5575,8.5575,8.5575,,16,0.175000000000001,0,3,44.6,10.8,7.69157909157335
"Dreamius Smith","RB","SD",2553848,1992-09-08,0,0,0,,49,,0,0,,,
"Drew Brees","QB","NO",2504775,1979-01-15,18.54,18.54,18.54,,3,2.98,0,14,6.5,3,5.10735035327529
"Drew Stanton","QB","ARI",2495748,1984-05-07,0,0,0,,23,0,0,8,,,
"DuJuan Harris","RB","SF",2530690,1988-09-03,0,0,0,,49,0,0,4,,,
"Duke Johnson","RB","CLE",2552461,1993-09-23,8.2825,8.2825,8.2825,,18,0.412499999999998,0,0,34.9,3.6,3.67992617801816
"Dustin Hopkins","K","WAS",2539227,1990-10-01,0,0,0,,20,0,0,2,,,
"Dustin Vaughan","QB","PIT",2550410,1991-01-27,0,0,0,,23,0,0,1,,,
"Dwayne Allen","TE","IND",2533046,1990-02-24,2.2375,2.2375,2.2375,,33,0.70625,0,3,,,
"Dwayne Harris","WR","NYG",2495159,1987-09-16,0,0,0,,86,0,0,4,,,
"E.J. Bibbs","TE","CLE",2553791,1991-08-28,0,0,0,,41,0,0,0,,,
"E.J. Manuel","QB","BUF",2539228,1990-03-19,0,0,0,,23,0,0,2,,,
"Eagles","DST","PHI",100025,,5.9,5.9,5.9,,17,0.25,0,45,15.1,3.9,5.74750407506152
"Ed Dickson","TE","CAR",497224,1987-07-25,0,0,0,,41,0,0,5,34.8,5.7,5.23483931810224
"Eddie Lacy","RB","GB",2540168,1990-06-02,7.2675,7.2675,7.2675,,25,0.501250000000001,0,2,,,
"Eddie Royal","WR","CHI",1990,1986-05-21,0,0,0,,86,0,0,7,,,
"Eli Manning","QB","NYG",2505996,1981-01-03,11.11,11.11,11.11,,15,0.624999999999998,0,11,26.1,3.1,5.30253281377582
"Emmanuel Sanders","WR","DEN",497322,1987-03-17,10.7475,10.7475,10.7475,,13,0.21625,0,5,38.1,4.3,4.07080750997085
"Eric Decker","WR","NYJ",497284,1987-03-15,6.225,6.225,6.225,,43,0.149999999999999,0,5,,,
"Eric Ebron","TE","DET",2543466,1993-04-10,4.4375,4.4375,4.4375,,19,0.325,0,1,21.9,2.7,3.6604975207688
"Eric Weems","WR","ATL",2507029,1985-07-04,0,0,0,,86,0,0,8,,,
"Erik Swoope","TE","IND",2550405,1992-05-08,0,0,0,,41,0,0,1,,,
"Falcons","DST","ATL",100001,,5.5,5.5,5.5,,19,0.15,0,45,28.7,3.1,4.20808974226156
"Fitzgerald Toussaint","RB","PIT",2550738,1990-05-04,0,0,0,,49,0,0,1,,,
"Fozzy Whittaker","RB","CAR",2540037,1989-02-22,0,0,0,,49,0,0,3,105,19.3,12.4275582256316
"Frank Gore","RB","IND",2506404,1983-05-14,0,0,0,,49,0,0,10,24.6,4.1,3.95851318590394
"Frankie Hammond","WR","KC",2541828,1990-02-17,0,0,0,,86,0,0,2,,,
"Freddie Martino","WR","PHI",2550223,1991-09-07,0,0,0,,86,0,0,1,,,
"Gabe Holmes","TE","OAK",2553658,1991-03-29,0,0,0,,41,0,0,0,,,
"Garrett Celek","TE","SF",2534820,1988-05-29,0,0,0,,41,0,0,3,31.2,4,4.34271229961329
"Garrett Gilbert","QB","OAK",2549982,1991-07-01,0,0,0,,23,0,0,1,,,
"Garrett Graham","TE","HOU",497234,1986-08-04,0,0,0,,41,0,0,5,,,
"Gary Barnidge","TE","CLE",1060,1985-09-22,0,0,0,,41,0,0,7,,,
"Gavin Escobar","TE","DAL",2540211,1991-02-03,0,0,0,,41,0,0,2,,,
"Geno Smith","QB","NYJ",2539335,1990-10-10,0,0,0,,23,0,0,2,,,
"Geoff Swaim","TE","DAL",2553454,1993-09-16,0,0,0,,41,0,0,0,62.8,16.6,10.9549478484138
"George Atkinson","RB","OAK",2550540,1992-11-29,0,0,0,,49,0,0,1,,,
"George Farmer","RB","SEA",2553767,1993-07-04,0,0,0,,49,0,0,0,,,
"Gerald Christian","TE","ARI",2552462,1991-08-26,0,0,0,,41,0,0,0,,,
"Geremy Davis","WR","NYG",2552654,1992-01-10,0,0,0,,86,0,0,0,,,
"Giants","DST","NYG",100023,,4.15,4.15,4.15,,26,,0,45,25.7,4.3,6.5172112414615
"Giovani Bernard","RB","CIN",2540156,1991-11-22,4.24,4.24,4.24,,33,0.32875,0,2,22.2,7.9,6.07577444583585
"Golden Tate","WR","DET",497326,1988-08-02,10.99,10.99,10.99,,9,0.0837500000000002,0,5,17.4,2.7,3.20369256699561
"Graham Gano","K","CAR",71309,1987-04-09,0,0,0,,20,0,0,6,18.5,3.6,4.86618823402237
"Greg Olsen","TE","CAR",2495700,1985-03-11,0,0,0,,41,0,0,8,18.7,3,3.81793170050214
"Greg Zuerlein","K","STL",2534797,1987-12-27,10.3,10.3,10.3,,2,0.949999999999999,1,3,,,
"Griff Whalen","WR","FA",2535876,1990-03-01,0,0,0,,86,0,0,3,,,
"Harry Douglas","WR","TEN",222,1984-09-16,0,0,0,,86,0,0,7,,,
"Ifeanyi Momah","TE","ARI",2541096,1989-10-23,0,0,0,,41,0,0,2,,,
"Isaiah Burse","WR","SD",2550182,1991-12-08,0,0,0,,86,0,0,1,,,
"Isaiah Crowell","RB","CLE",2550189,1993-01-08,7.805,7.805,7.805,,21,0.15875,0,1,30.7,3.1,3.40133917013239
"J.J. Nelson","WR","ARI",2552656,1992-04-24,5.875,5.875,5.875,,51,0.0562500000000004,0,0,67.1,4.9,4.39597561358657
"Jace Amaro","TE","NYJ",2543481,1992-06-26,0,0,0,,41,0,0,1,,,
"Jack Doyle","TE","IND",2540232,1990-05-05,0,0,0,,41,0,0,2,7.6,1.8,3.18819498156876
"Jacob Tamme","TE","ATL",324,1985-03-15,0,0,0,,41,0,0,7,,,
"Jacquizz Rodgers","RB","CHI",2495471,1990-02-06,1.42,1.42,1.42,,44,0.61,0,4,,,
"Jaguars","DST","JAC",100015,,13,13,13,,1,1.3,1,45,2.5,1.8,1.70654145146161
"Jake Kumerow","WR","CIN",2553548,1992-02-17,0,0,0,,86,0,0,0,,,
"Jake Stoneburner","TE","MIA",2539283,1989-08-25,0,0,0,,41,0,0,2,,,
"Jalston Fowler","RB","TEN",2552464,1990-07-26,0,0,0,,49,0,0,0,,,
"Jamaal Charles","RB","KC",925,1986-12-27,5.885,5.885,5.885,,29,0.288750000000001,0,7,,,
"Jameis Winston","QB","TB",2552033,1994-01-06,0,0,0,,23,0,0,0,11.3,3,5.10735035327529
"James Develin","RB","NE",2508101,1988-07-23,0,0,0,,49,0,0,5,84.5,9.5,6.96725287107033
"James Hanna","TE","DAL",2533028,1989-07-14,0,0,0,,41,0,0,3,77,6.5,5.65466379739116
"James Starks","RB","GB",497206,1986-02-25,0,0,0,,49,0,0,5,,,
"James White","RB","NE",2543773,1992-02-03,8.91,8.91,8.91,,12,0.2525,0,1,52.3,4.4,4.12566539063541
"James Wright","WR","CIN",2550162,1991-12-31,0,0,0,,86,0,0,1,,,
