playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2532975,Russell Wilson,SEA,QB,29,5,6,19.820975,18.4578,21.5968,1.402231599,1,0.3581125,1,3.139,NA,1.7,1.2,4.298911893,NA,NA
2504211,Tom Brady,NE,QB,40,17,9,19.564075,17.45256,21.62158,2.229221855,2,0.338425,1,4.16902,NA,2.3,1.2,5.232151131,NA,NA
2495455,Cam Newton,CAR,QB,28,6,11,19.36165,17.8196,21.7752,1.787614732,3,0.580825,1,3.9556,NA,4.6,2,6.413061462,NA,NA
2504775,Drew Brees,NO,QB,38,16,5,19.08965,17.5762,20.94946,2.024496073,4,0.7606125,1,3.37326,NA,5,2.2,7.100189957,NA,NA
2506363,Aaron Rodgers,GB,QB,34,12,8,18.472,17.1218,20.25442,1.456890658,5,0.5220125,1,3.13262,NA,5.8,2.1,6.249753759,NA,NA
2506109,Ben Roethlisberger,PIT,QB,35,13,9,18.186075,16.2584,20.7299,2.078342812,6,0.8169125,1,4.4715,NA,3.8,1.4,5.481701066,NA,NA
2555260,Dak Prescott,DAL,QB,24,1,6,17.7139,16.06628,19.812,1.659211375,7,0.6968625,2,3.74572,NA,7.8,1.7,5.638441135,NA,NA
2540175,LeVeon Bell,PIT,RB,25,4,9,17.637875,16.392,18.736,1.260604666,1,2.3326875,1,2.344,NA,1.1,0.4,4.354341103,NA,NA
2506340,Alex Smith,KC,QB,33,12,10,17.024425,14.8974,19.9556,2.146844053,8,0.171,2,5.0582,NA,16.2,2.4,7.658070222,NA,NA
2506121,Philip Rivers,LAC,QB,36,13,9,17.00965,15.03234,19.15702,1.882440309,9,0.3575125,2,4.12468,NA,7.3,2.8,8.199323597,NA,NA
310,Matt Ryan,ATL,QB,32,9,5,16.6972,15.337,19.06302,1.643132941,10,0.1828125,2,3.72602,NA,10.2,2.4,7.089643968,NA,NA
79860,Matthew Stafford,DET,QB,29,8,7,16.607075,14.69404,18.9398,1.809375561,11,0.3460875,2,4.24576,NA,8.7,1.9,6.22771134,NA,NA
