playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2532975,Russell Wilson,SEA,QB,27,3,9,19.318,19.318,19.318,NA,1,0.957,1,0,NA,3.6,2.2,4.148859045,NA,NA
2506363,Aaron Rodgers,GB,QB,32,10,7,18.418,18.418,18.418,NA,2,0.282,1,0,NA,6,2.3,4.253963618,NA,NA
2552033,Jameis Winston,TB,QB,21,0,6,18.304,18.304,18.304,NA,3,0.383,1,0,NA,9.1,2.6,4.569277338,NA,NA
2495240,Tyrod Taylor,BUF,QB,26,4,8,17.968,17.968,17.968,NA,4,0.146,0,0,NA,9.8,2.9,4.884591057,NA,NA
2504211,Tom Brady,NE,QB,38,15,4,17.874,17.874,17.874,NA,5,0.294,0,0,NA,4.8,2.3,4.253963618,NA,NA
2495143,Andy Dalton,CIN,QB,28,4,7,17.77,17.77,17.77,NA,6,0.499,0,0,NA,6.4,2.3,4.253963618,NA,NA
2495455,Cam Newton,CAR,QB,26,4,5,17.39,17.39,17.39,NA,7,0.631,0,0,NA,1.7,1.3,3.202917887,NA,NA
2506340,Alex Smith,KC,QB,31,10,9,17.152,17.152,17.152,NA,8,0.998,0,0,NA,16.7,3.2,5.199904776,NA,NA
2553435,David Johnson,ARI,RB,24,0,9,16.9,16.9,16.9,NA,1,1.655,1,0,NA,6,2.7,2.88935685,NA,NA
2532956,Ryan Tannehill,MIA,QB,27,3,5,16.366,16.366,16.366,NA,9,0.476,0,0,NA,17,3.1,5.094800203,NA,NA
2543496,Odell Beckham,NYG,WR,23,1,11,16.21,16.21,16.21,NA,1,2.5,1,0,NA,1.6,1,1.97778035,NA,NA
2495441,Blaine Gabbert,SF,QB,26,4,10,15.942,15.942,15.942,NA,10,0.142,0,0,NA,25,3,4.98969563,NA,NA
2505245,Carson Palmer,ARI,QB,36,12,9,15.838,15.838,15.838,NA,11,0.293,0,0,NA,3.8,1.9,3.833545326,NA,NA
2505996,Eli Manning,NYG,QB,34,11,11,15.762,15.762,15.762,NA,12,0.581,0,0,NA,12.5,2,3.938649899,NA,NA
234,Matt Forte,CHI,RB,30,7,7,15.44,15.44,15.44,NA,2,0.76,1,0,NA,8.6,2.7,2.88935685,NA,NA
2552466,Marcus Mariota,TEN,QB,22,0,4,15.328,15.328,15.328,NA,13,0.479,0,0,NA,16.5,2.6,4.569277338,NA,NA
79607,LeSean McCoy,BUF,RB,27,6,8,15.05,15.05,15.05,NA,3,0.96,1,0,NA,2.1,1.9,2.336094373,NA,NA
2504775,Drew Brees,NO,QB,36,14,11,15.034,15.034,15.034,NA,14,0.718,0,0,NA,11.6,2.5,4.464172765,NA,NA
2495824,Jay Cutler,CHI,QB,32,9,7,14.664,14.664,14.664,NA,15,0.813,0,0,NA,18.1,2.5,4.464172765,NA,NA
