playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2532975,Russell Wilson,SEA,QB,29,5,6,21.0212,21.0212,21.0212,NA,1,0.9284,1,0,NA,NA,NA,NA,NA,NA
2504211,Tom Brady,NE,QB,40,17,9,20.7242,20.7242,20.7242,NA,2,2.186,1,0,NA,NA,NA,NA,NA,NA
310,Matt Ryan,ATL,QB,32,9,5,19.4614,19.4614,19.4614,NA,3,1.9056,0,0,NA,NA,NA,NA,NA,NA
2506340,Alex Smith,KC,QB,33,12,10,17.615,17.615,17.615,NA,4,0.5839,0,0,NA,NA,NA,NA,NA,NA
2532820,Kirk Cousins,WAS,QB,29,5,5,17.4966,17.4966,17.4966,NA,5,1.1181,0,0,NA,NA,NA,NA,NA,NA
2506109,Ben Roethlisberger,PIT,QB,35,13,9,16.5656,16.5656,16.5656,NA,6,0.3873,0,0,NA,NA,NA,NA,NA,NA
79860,Matthew Stafford,DET,QB,29,8,7,16.1914,16.1914,16.1914,NA,7,0.06,0,0,NA,NA,NA,NA,NA,NA
2555260,Dak Prescott,DAL,QB,24,1,6,16.1652,16.1652,16.1652,NA,8,0.2256,0,0,NA,NA,NA,NA,NA,NA
2540175,LeVeon Bell,PIT,RB,25,4,9,16.106,16.106,16.106,NA,1,0.617,1,0,NA,NA,NA,NA,NA,NA
2555259,Carson Wentz,PHI,QB,25,1,10,16.0976,16.0976,16.0976,NA,9,0.45,0,0,NA,NA,NA,NA,NA,NA
2552466,Marcus Mariota,TEN,QB,24,2,8,15.7816,15.7816,15.7816,NA,10,0.3994,0,0,NA,NA,NA,NA,NA,NA
2552475,Todd Gurley,LAR,RB,23,2,8,15.539,15.539,15.539,NA,2,0.206,1,0,NA,NA,NA,NA,NA,NA
2495455,Cam Newton,CAR,QB,28,6,11,15.5136,15.5136,15.5136,NA,11,0.3205,0,0,NA,NA,NA,NA,NA,NA
2557917,Kareem Hunt,KC,RB,22,0,10,15.439,15.439,15.439,NA,3,0.305,1,0,NA,NA,NA,NA,NA,NA
2504775,Drew Brees,NO,QB,38,16,5,15.2508,15.2508,15.2508,NA,12,0.1645,0,0,NA,NA,NA,NA,NA,NA
79607,LeSean McCoy,BUF,RB,29,8,6,15.227,15.227,15.227,NA,4,0.5245,0,0,NA,NA,NA,NA,NA,NA
2506121,Philip Rivers,LAC,QB,36,13,9,15.1354,15.1354,15.1354,NA,13,0.1649,0,0,NA,NA,NA,NA,NA,NA
2558019,Alvin Kamara,NO,RB,21,0,5,15.041,15.041,15.041,NA,5,1.003,0,0,NA,NA,NA,NA,NA,NA
2495143,Andy Dalton,CIN,QB,30,6,6,15.0372,15.0372,15.0372,NA,14,0.2795,0,0,NA,NA,NA,NA,NA,NA
2495240,Tyrod Taylor,BUF,QB,28,6,6,14.9038,14.9038,14.9038,NA,15,0.3509,0,0,NA,NA,NA,NA,NA,NA
2555334,Jared Goff,LAR,QB,23,1,8,14.6116,14.6116,14.6116,NA,16,0.7625,0,0,NA,NA,NA,NA,NA,NA
2543499,Derek Carr,OAK,QB,26,3,10,14.4942,14.4942,14.4942,NA,17,1.2946,0,0,NA,NA,NA,NA,NA,NA
2552453,Tevin Coleman,ATL,RB,24,2,5,14.364,14.364,14.364,NA,6,0.8755,0,0,NA,NA,NA,NA,NA,NA
2495466,Mark Ingram,NO,RB,28,6,5,13.712,13.712,13.712,NA,7,0.5665,0,0,NA,NA,NA,NA,NA,NA
2552469,Melvin Gordon,LAC,RB,24,2,9,13.265,13.265,13.265,NA,8,0.3155,0,0,NA,NA,NA,NA,NA,NA
2555261,Jacoby Brissett,IND,QB,25,1,11,13.204,13.204,13.204,NA,18,0.1891,0,0,NA,NA,NA,NA,NA,NA
2532888,Case Keenum,MIN,QB,29,5,9,13.1952,13.1952,13.1952,NA,19,0.3624,0,0,NA,NA,NA,NA,NA,NA
2557973,Leonard Fournette,JAC,RB,21,0,8,13.026,13.026,13.026,NA,9,0.7775,0,0,NA,NA,NA,NA,NA,NA
2508061,Antonio Brown,PIT,WR,29,7,9,12.97,12.97,12.97,NA,1,1.8735,1,0,NA,NA,NA,NA,NA,NA
2533034,Lamar Miller,HOU,RB,26,5,7,12.873,12.873,12.873,NA,10,1.4715,0,0,NA,NA,NA,NA,NA,NA
2507282,Matt Moore,MIA,QB,33,10,1,12.8346,12.8346,12.8346,NA,20,0.3379,0,0,NA,NA,NA,NA,NA,NA
2505076,Josh McCown,NYJ,QB,38,15,11,12.831,12.831,12.831,NA,21,0.7019,0,0,NA,NA,NA,NA,NA,NA
2543477,Blake Bortles,JAC,QB,26,3,8,12.1624,12.1624,12.1624,NA,22,0.0746,0,0,NA,NA,NA,NA,NA,NA
2506581,Ryan Fitzpatrick,TB,QB,35,12,1,12.0958,12.0958,12.0958,NA,23,0.0534,0,0,NA,NA,NA,NA,NA,NA
